,projectname,classification,commenttext,label,code,time,yes_vote,no_vote,svm_pred_0,svm_pred_0_proba
1302,argouml,IMPLEMENTATION,// TODO: Review all callers to make sure that they localize the title // In process by Harold Braun 20070912,yes,undetermined,0,0,0,yes,0.9613120948905092
1303,argouml,IMPLEMENTATION,// TODO: I18N,yes,undetermined,0,0,0,yes,0.9933919881672114
1304,argouml,IMPLEMENTATION,// not needed,yes,undetermined,0,0,0,no,0.013202038046279205
1305,argouml,IMPLEMENTATION,// not needed,yes,undetermined,0,0,0,no,0.013202038046279205
1306,argouml,IMPLEMENTATION,// not needed,yes,undetermined,0,0,0,no,0.013202038046279205
1307,argouml,IMPLEMENTATION,// not needed,yes,undetermined,0,0,0,no,0.013202038046279205
1308,argouml,IMPLEMENTATION,// not needed,yes,undetermined,0,0,0,no,0.013202038046279205
1309,argouml,IMPLEMENTATION,// not needed,yes,undetermined,0,0,0,no,0.013202038046279205
1310,argouml,IMPLEMENTATION,// not needed,yes,undetermined,0,0,0,no,0.013202038046279205
1311,argouml,IMPLEMENTATION,// not needed,yes,undetermined,0,0,0,no,0.013202038046279205
1312,argouml,IMPLEMENTATION,// not needed,yes,undetermined,0,0,0,no,0.013202038046279205
1313,argouml,IMPLEMENTATION,// TODO: Once the default constructor is deleted we only set dirty flag,yes,undetermined,0,0,0,yes,0.9834681770481812
1314,argouml,IMPLEMENTATION,// TODO: All super constructors should take a GraphModel,yes,undetermined,0,0,0,yes,0.9999968168638841
1315,argouml,IMPLEMENTATION,// TODO: I18N,yes,undetermined,0,0,0,yes,0.9933919881672114
1316,argouml,IMPLEMENTATION,// not needed,yes,undetermined,0,0,0,no,0.013202038046279205
1317,argouml,IMPLEMENTATION,// TODO: Get Project or other necessary context from source?? // e.getSource();,yes,undetermined,0,0,0,yes,0.97765894558344
1318,argouml,IMPLEMENTATION,// not needed,yes,undetermined,0,0,0,no,0.013202038046279205
1319,argouml,IMPLEMENTATION,// not needed,yes,undetermined,0,0,0,no,0.013202038046279205
1320,argouml,IMPLEMENTATION,// not needed,yes,undetermined,0,0,0,no,0.013202038046279205
1321,argouml,IMPLEMENTATION,// not needed,yes,undetermined,0,0,0,no,0.013202038046279205
1322,argouml,IMPLEMENTATION,// TODO: Make this more efficient for large I/Os,yes,undetermined,0,0,0,yes,0.9999998582179922
1323,argouml,IMPLEMENTATION,// TODO: I18N,yes,undetermined,0,0,0,yes,0.9933919881672114
1324,argouml,IMPLEMENTATION,// not needed,yes,undetermined,0,0,0,no,0.013202038046279205
1325,argouml,IMPLEMENTATION,// not needed,yes,undetermined,0,0,0,no,0.013202038046279205
1326,argouml,IMPLEMENTATION,// not needed,yes,undetermined,0,0,0,no,0.013202038046279205
1327,argouml,IMPLEMENTATION,// TODO: i18n,yes,undetermined,0,0,0,yes,0.9933919881672114
1328,argouml,IMPLEMENTATION,// TODO: Bob says - how can we auto-generate this list?,yes,undetermined,0,0,0,yes,0.95082872027991
1329,argouml,IMPLEMENTATION,// TODO: We failed to resolve URL - signal error,yes,undetermined,0,0,0,yes,0.9808898482116192
1330,argouml,IMPLEMENTATION,// TODO: Count/report unresolved references,yes,undetermined,0,0,0,yes,0.9999908715879247
1331,argouml,IMPLEMENTATION,// not needed,yes,undetermined,0,0,0,no,0.013202038046279205
1332,argouml,IMPLEMENTATION,// not needed,yes,undetermined,0,0,0,no,0.013202038046279205
1333,argouml,IMPLEMENTATION,// not needed,yes,undetermined,0,0,0,no,0.013202038046279205
1334,argouml,IMPLEMENTATION,// not needed,yes,undetermined,0,0,0,no,0.013202038046279205
1335,argouml,IMPLEMENTATION,// not needed,yes,undetermined,0,0,0,no,0.013202038046279205
1336,argouml,IMPLEMENTATION,// TODO: Implement support for multiple TaggedValues,yes,undetermined,0,0,0,yes,0.9999999051930525
1337,argouml,IMPLEMENTATION,// not needed,yes,undetermined,0,0,0,no,0.013202038046279205
1338,argouml,IMPLEMENTATION,// not needed,yes,undetermined,0,0,0,no,0.013202038046279205
1339,argouml,IMPLEMENTATION,// not needed,yes,undetermined,0,0,0,no,0.013202038046279205
1340,argouml,IMPLEMENTATION,// TODO: treat Message,yes,undetermined,0,0,0,yes,0.9973345012121031
1341,argouml,IMPLEMENTATION,// TODO: implement,yes,undetermined,0,0,0,yes,0.9999998361169192
1342,argouml,IMPLEMENTATION,// TODO: Why would this be null?,yes,undetermined,0,0,0,yes,0.9999960211367824
1343,argouml,IMPLEMENTATION,// TODO: treat Message,yes,undetermined,0,0,0,yes,0.9973345012121031
1344,argouml,IMPLEMENTATION,// TODO: Rework to use UML 1.4 TagDefinitions - tfm,yes,undetermined,0,0,0,yes,0.9999995919601942
1345,argouml,IMPLEMENTATION,// TODO: Needs undo support,yes,undetermined,0,0,0,yes,0.9946504459249385
1346,argouml,IMPLEMENTATION,// TODO: This is a linear search of a list that contain many // thousands of items (one for every Fig in the entire project),yes,undetermined,0,0,0,yes,0.9881489873029998
1347,argouml,IMPLEMENTATION,// TODO: Check if this is ok (this is literally adapted from NSUML),yes,undetermined,0,0,0,no,0.5353514951562943
1348,argouml,IMPLEMENTATION,/* FIX: set the application name for Mac OS X */,yes,undetermined,0,0,0,no,0.03415310625041557
1349,argouml,IMPLEMENTATION,//TODO: What can we do with other kind of actions?,yes,undetermined,0,0,0,yes,0.9877782295059822
1350,argouml,IMPLEMENTATION,"// TODO: Use the SVGWriter2D implementation //            cmd = new SaveSVGAction2(Translator.localize(""action.save-svg""));",yes,undetermined,0,0,0,yes,0.8905539577672603
1351,argouml,IMPLEMENTATION,"// Apparently, this method is never called.",yes,undetermined,0,0,0,no,0.048804777969923815
1352,argouml,IMPLEMENTATION,"/*
     * TODO: Not implemented yet. The idea is that some
     * problems identified by Critic's can be fixed with certain design
     * manipulations (or transforms) that can be applied automatically
     * to resolve the problem. This method replies true iff the given
     * problem can be fixed. The fixIt() method actually does the fix.
     *
     * @see org.argouml.cognitive.Poster#canFixIt(org.argouml.cognitive.ToDoItem)
     * Also
     * @see Critic#fixIt
     */",yes,undetermined,0,0,0,yes,0.9946777979922338
1353,argouml,IMPLEMENTATION,"/**
     * TODO: Not implemented yet. If the given ToDoItem can
     * be fixed automatically, and the user wants that to happen, then do
     * it. Obviously, this depends on the specific Critic and
     * problem. By default this method does nothing.
     *
     * @param item the todo item
     * @param arg the design material (?)
     */",yes,undetermined,0,0,0,yes,0.9929825573908866
1354,argouml,IMPLEMENTATION,"/**
     * List of ChecklistStatus:es.
     *
     * Indexed on the model element itself.
     * TODO: Should use weak references so that this is forgotten about
     * when the object is removed.
     */",yes,undetermined,0,0,0,yes,0.9379071304989124
1355,argouml,IMPLEMENTATION,// TODO: Maybe the exception strings should be internationalized,yes,undetermined,0,0,0,yes,0.9999989821875793
1356,argouml,IMPLEMENTATION,// TODO understand qualifiers,yes,undetermined,0,0,0,yes,0.9856489342078543
1357,argouml,IMPLEMENTATION,// TODO: Convert this to some sensible logging,yes,undetermined,0,0,0,yes,0.9999995366773345
1358,argouml,IMPLEMENTATION,// TODO is it possible to use more than one variable?,yes,undetermined,0,0,0,yes,0.999992933946025
1359,argouml,IMPLEMENTATION,"/**
     * Reply the ToDoItem that the designer should see iff predicate()
     * returns true. By default it just fills in the fields of the
     * ToDoItem from accessor methods of this Critic. Critic Subclasses
     * may override this method or the accessor methods to add computed
     * fields to the ToDoItem.
     *
     * TODO: Critic's may want to add new fields to a
     * ToDoItem to make stillValid more efficent.
     *
     * @see Critic#critique
     *
     * @param dm the offender
     * @param dsgr the designer
     * @return ToDoItem
     */",yes,undetermined,0,0,0,no,0.47177026373107794
1360,argouml,IMPLEMENTATION,// TODO implementation?,yes,undetermined,0,0,0,yes,0.9999922237223605
1361,argouml,IMPLEMENTATION,// TODO: Removed from UML 2.x,yes,undetermined,0,0,0,yes,0.9999985282737731
1362,argouml,IMPLEMENTATION,//            Category.getRoot().getLoggerRepository().setThreshold(Level.OFF); // TODO: Find the proper implementation in java.util.logging API	    ,yes,undetermined,0,0,0,yes,0.9854946546207272
1363,argouml,IMPLEMENTATION,// TODO: Review all callers to make sure that they localize the title,yes,undetermined,0,0,0,yes,0.98480531519301
1364,argouml,IMPLEMENTATION,"/**
     * Removes a listener, eventtype pair from the listener list.
     *
     * TODO: replace the listener implementation with a EventListenerList
     * for better performance
     *
     * @param event the event to which the listener will not listen any more
     * @param listener the listener to be removed
     */",yes,undetermined,0,0,0,no,0.29813590759476943
1365,argouml,IMPLEMENTATION,"/**
     * Check the offenders.<p>
     *
     * This is called from the constructors where the offenders are given.
     *
     * TODO: Why do we only care about checking the first 2 offenders above?
     * @param offs The offenders.
     */",yes,undetermined,0,0,0,yes,0.9806475354524582
1366,argouml,IMPLEMENTATION,// not needed,yes,undetermined,0,0,0,no,0.013202038046279205
1367,argouml,IMPLEMENTATION,// TODO: This is a linear search of a list that contain many // thousands of items (one for every Fig in the entire project),yes,undetermined,0,0,0,yes,0.9881489873029998
1368,argouml,IMPLEMENTATION,// TODO check this,yes,undetermined,0,0,0,no,0.013234921465957885
1369,argouml,TEST,// TODO: No test coverage for this or createPropPanel? - tfm,yes,undetermined,0,0,0,yes,0.9831259592449442
1370,argouml,TEST,"// TODO do tests for infix operators (8.4.7), // even though it is not yet supported",yes,undetermined,0,0,0,yes,0.9968518749642695
1371,argouml,TEST,"// The UML 2.1.1 metamodel is a MOF 2.0 CMOF model, so // we want nodes with // tag=""ownedMember"", attribute xmi:type=""cmof:Class"" // TODO: This code is untested - tfm",yes,undetermined,0,0,0,yes,0.9045626471499313
1372,argouml,TEST,"/**
     * For modules, it would be usefule to be able to remove their factories.<p>
     * 
     * TODO: The effect of this method is not yet tested!
     * 
     * @param factory the factory to remove
     */",yes,undetermined,0,0,0,yes,0.9699513748728814
1373,argouml,TEST,// TODO: should not be using assert here but I don't want to change to // IllegalStateException at lead up to a release as I don't know how // much testing is done with assert on.,yes,undetermined,0,0,0,yes,0.9831335463029778
1374,argouml,TEST,"/**
     * Test the constructor used for loading a profile from a Jar file.
     * TODO: Test FigNode!
     *
     * @throws Exception if something goes wrong
     */",yes,undetermined,0,0,0,yes,0.8734647217064846
1375,argouml,TEST,"// ModelElement is abstract, so no create tests // TODO: Add any other relevant tests        ",yes,undetermined,0,0,0,yes,0.9763841577068402
1376,argouml,TEST,// Do we need to add tests for the following? // // AggregationKind // ChangeableKind // MessageDirectionKind // OrderingKind // ParameterDirectionKind // PseudostateKind // ScopeKind // VisibilityKind //,yes,undetermined,0,0,0,no,0.23654375043116524
1377,argouml,TEST,// TODO: Test if the generated string is correct.,yes,undetermined,0,0,0,yes,0.9999917269926176
1378,argouml,TEST,"/**
     * Tests if the list with namespaces defined in getValidNamespaceClasses
     * contains only valid namespaces.
     *
     * TODO: This test does not test anything, really!
     */",yes,undetermined,0,0,0,yes,0.9678428469158505
1379,argouml,TEST,//        cleanAllExtentsBut(model); // TODO: why is this causing a crash?!?,yes,undetermined,0,0,0,yes,0.9999959432546186
1380,argouml,TEST,"/**
 * TODO: This needs more work.
 * Test e.g. creation when an operation is selected.
 *
 * @author jaap.branderhorst@xs4all.nl
 * @since Jan 9, 2003
 */",yes,undetermined,0,0,0,yes,0.9999889247915538
1381,argouml,TEST,// TODO: This requires that the tests be run with assertions // enabled which isn't guaranteed in all environments.,yes,undetermined,0,0,0,yes,0.9853184689174753
1382,argouml,TEST,"// For some reason ListSet.equals() allocates a lot of memory, well // some memory at least. Lets try to avoid that when not needed by // invoking this test only when the two previous tests are not decisive.",yes,undetermined,0,0,0,no,0.012372975810336426
1383,argouml,TEST,"/**
 * Tests for the DiagramSettings.
 *
 * TODO: Test chaining of settings.
 *
 * @author Tom Morris (based on TestProjectSettings by Michiel)
 */",yes,undetermined,0,0,0,yes,0.9968703434513424
1384,argouml,TEST,// TODO: should not be using assert here but I don't want to change to // IllegalStateException at lead up to a release as I don't know how // much testing is done with assert on.,yes,undetermined,0,0,0,yes,0.9831335463029778
1385,argouml,TEST,// TODO: Fix this so that new sequence diagrams are tested,yes,undetermined,0,0,0,yes,0.9999998181271336
1386,argouml,TEST,"/**
     * TODO: Rewrite this test using reflection against Uml class.
     * 
     * This code has been commented out since September 2003
     */",yes,undetermined,0,0,0,yes,0.9871088085843954
1387,argouml,TEST,"/**
 * Test creation of Collaboration diagrams.
 * TODO: Test creating on an operation.
 *
 * @author jaap.branderhorst@xs4all.nl
 * @since Jan 9, 2003
 */",yes,undetermined,0,0,0,yes,0.9779331301004586
1388,argouml,TEST,"/**
     * Test a UML 1.3/XMI 1.1 file to make sure that it gets converted properly.
     * <p>
     * TODO: Our UML 1.3 converter currently only handles XMI 1.0. 
     * @throws FileNotFoundException indicates a test configuration problem
     * @throws UmlException if it fails to open the file
     */",yes,undetermined,0,0,0,yes,0.7565508419388545
1389,argouml,TEST,"/**
     * Tests if the list with namespaces defined in getValidNamespaceClasses
     * contains only valid namespaces.
     *
     * TODO: This test does not test anything, really!
     */",yes,undetermined,0,0,0,yes,0.9678428469158505
1390,argouml,TEST,// The application should have checked for availability at // startup. // For tests we would expect unix developers to be correctly // configured. // Replace with an assert when we are JRE1.4+,yes,undetermined,0,0,0,no,0.017429573109378416
1391,argouml,TEST,"// TODO: this should fail, but it doesn't:",yes,undetermined,0,0,0,yes,0.9999933720108075
1392,argouml,TEST,"// TODO write test for enumerations, although they are not yet supported",yes,undetermined,0,0,0,yes,0.9368081763139322
1393,argouml,TEST,"/**
 * Test read compressed models, mainly to verify the correct reading of
 * AndroMDA profiles.
 * TODO: Move this test into argouml base when we will want to read also zip
 * file.
 *
 * @author lmaitre
 */",yes,undetermined,0,0,0,yes,0.7584209424389341
1394,argouml,TEST,"// TODO do tests for navigation to association classes (8.5.5), // even though it is not yet supported",yes,undetermined,0,0,0,yes,0.9769161195180236
1395,argouml,TEST,// We tested this above - do we need to test again?,yes,undetermined,0,0,0,no,0.42780170207477064
1396,argouml,TEST,"// TODO do tests for type conformance (8.4.4), // even though it is not yet supported",yes,undetermined,0,0,0,yes,0.9999985800290225
1397,argouml,TEST,/* Testing: Does not fire. Conflict with CrNameConflict. */,yes,undetermined,0,0,0,no,0.02186200120248634
1398,argouml,TEST,// TODO: should it remove the leftovers from other tests? //        cleanAllExtents(); //        assert getFacade().getRootElements().size() == 0;,yes,undetermined,0,0,0,yes,0.9904302783141662
1399,argouml,TEST,// Entered in 0.29.3 // Prove that the test below is not needed,yes,undetermined,0,0,0,no,0.005396757199977112
1400,argouml,TEST,// TODO: This requires that the tests be run with assertions // enabled which isn't guaranteed in all environments.,yes,undetermined,0,0,0,yes,0.9853184689174753
1401,argouml,TEST,"/* TODO: Why does it fail for changing
             * the name of an associationend?
             *  Why should it pass? */",yes,undetermined,0,0,0,yes,0.9968395174202765
1402,argouml,TEST,"/**
     * For modules, it would be useful to be able to remove their factories.
     * <p>
     * 
     * TODO: The effect of this method is not yet tested!
     * 
     * @param factory
     *            the factory to remove
     */",yes,undetermined,0,0,0,yes,0.9803596064833346
1403,argouml,TEST,/* TODO: Test this. */,yes,undetermined,0,0,0,yes,0.9831259592449442
1404,argouml,TEST,// TODO: Test if the generated string is correct.,yes,undetermined,0,0,0,yes,0.9999917269926176
1405,argouml,TEST,"// TODO do tests for ranges in collection definition (8.5.12), // even though it is not yet supported",yes,undetermined,0,0,0,yes,0.9884505576407963
1406,argouml,TEST,"// TODO do tests for collections of collections (8.5.13), // even though it is not yet supported  // question: should this happen with all collections or only  // the constructed ones?",yes,undetermined,0,0,0,no,0.46574847227387595
1407,argouml,TEST,"/**
     * Test creation of metatypes.
     *
     * TODO: we could add tests here to make sure that
     * we can NOT create abstract types
     */",yes,undetermined,0,0,0,yes,0.9584195870188924
1408,argouml,TEST,"/* Listening only to ""remove"" events does not work...
         * TODO: Check if this works now with new event pump - tfm
         */",yes,undetermined,0,0,0,yes,0.9970571538101816
1409,argouml,TEST,// TODO: We need some way of driving this from panel xml rather // than hard coded test,yes,undetermined,0,0,0,yes,0.9999994381013072
1410,argouml,TEST,"/*
     * TODO: Prove that this works. 
     * The TestUMLAssociationRoleBaseComboBoxModel does not cut it. 
     * 
     * @see org.argouml.uml.ui.UMLComboBoxModel#addOtherModelEventListeners(java.lang.Object)
     */",yes,undetermined,0,0,0,yes,0.9999958409679935
1411,argouml,TEST,// TODO: Presumably this is only relevant if // obj is actually a Model or Profile. // An added test of isAModel(obj) or isAProfile(obj) would clarify // what is going on here.,yes,undetermined,0,0,0,yes,0.6854930600367082
1412,argouml,TEST,"/**
 * All events going to the Explorer must pass through here first!<p>
 *
 * Most will come from the uml model via the EventAdapter interface.<p>
 *
 * TODO: In some cases (test cases) this object is created without setting
 * the treeModel. I (Linus) will add tests for this now. It would be better
 * if this is created only when the Explorer is created. <p>
 *
 * TODO: The ExplorerTreeNode also listens to some events
 * (from Diagrams), so it does not follow the rule above.
 *
 * @since 0.15.2, Created on 16 September 2003, 23:13
 * @author  alexb
 */",yes,undetermined,0,0,0,yes,0.9916122948679124
1413,argouml,WITHOUT_CLASSIFICATION,// add Figs to the FigNode in back-to-front order,no,undetermined,0,0,0,no,0.000187966821746851
1414,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.tigris.gef.graph.GraphFactory#makeNode()
     */",no,undetermined,0,0,0,no,0.0019086416255427285
1415,argouml,WITHOUT_CLASSIFICATION,//make port invisible unless mouse enters,no,undetermined,0,0,0,no,0.006890043766461266
1416,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see javax.swing.plaf.metal.MetalTheme#getPrimary1()
     */",no,undetermined,0,0,0,no,0.00584958263635751
1417,argouml,WITHOUT_CLASSIFICATION,//////////////////////////////////////////////////////////////// // event handlers - MouseListener implementation,no,undetermined,0,0,0,no,0.007172279578719706
1418,argouml,WITHOUT_CLASSIFICATION,//	fireNodeRemoved(node);,no,undetermined,0,0,0,no,0.002031165188803792
1419,argouml,WITHOUT_CLASSIFICATION,"//      The following does not seem to work - centered the Fig instead. //        getNameFig().setJustificationByName(""center"");",no,undetermined,0,0,0,no,0.31939783767208446
1420,argouml,WITHOUT_CLASSIFICATION,// Only show actions for associations not already on diagram,no,undetermined,0,0,0,no,0.0010384757489405318
1421,argouml,WITHOUT_CLASSIFICATION,// get the widest of all textfigs // calculate the total height,no,undetermined,0,0,0,no,0.006124753583195277
1422,argouml,WITHOUT_CLASSIFICATION,/* 4.5.2.24 Generalization */,no,undetermined,0,0,0,no,0.00831098646642691
1423,argouml,WITHOUT_CLASSIFICATION,// Create the new FigAssociation edge to replace the node,no,undetermined,0,0,0,no,0.010517488651387677
1424,argouml,WITHOUT_CLASSIFICATION,// Make sure we don't try to set things smaller than the minimum,no,undetermined,0,0,0,no,0.007622636979872051
1425,argouml,WITHOUT_CLASSIFICATION,"/* Center the NameFig, since center justification 
         * does not seem to work. */",no,undetermined,0,0,0,no,0.04581593376855592
1426,argouml,WITHOUT_CLASSIFICATION,// Only show actions for associations not already on diagram,no,undetermined,0,0,0,no,0.0010384757489405318
1427,argouml,WITHOUT_CLASSIFICATION,//$NON-NLS-1$,no,undetermined,0,0,0,no,0.0035264410219254362
1428,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see javax.swing.plaf.metal.MetalTheme#getPrimary1()
     */",no,undetermined,0,0,0,no,0.00584958263635751
1429,argouml,WITHOUT_CLASSIFICATION,"// Do nothing, this rect will always be transparent",no,undetermined,0,0,0,no,0.004394935216409036
1430,argouml,WITHOUT_CLASSIFICATION,// If we're about to upgrade the file lets take an archive // of it first.,no,undetermined,0,0,0,no,0.0007586545891238601
1431,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see java.beans.VetoableChangeListener#vetoableChange(java.beans.PropertyChangeEvent)
     */",no,undetermined,0,0,0,no,0.010130647694322467
1432,argouml,WITHOUT_CLASSIFICATION,// Actions specific to the use case diagram toolbar,no,undetermined,0,0,0,no,0.0019268078143280275
1433,argouml,WITHOUT_CLASSIFICATION,"// update any text, colors, fonts, etc.",no,undetermined,0,0,0,no,0.02121785425942181
1434,argouml,WITHOUT_CLASSIFICATION,// Only show actions for associations not already on diagram,no,undetermined,0,0,0,no,0.0010384757489405318
1435,argouml,WITHOUT_CLASSIFICATION,// update the relative sizes and positions of internel Figs,no,undetermined,0,0,0,no,0.007301312225739198
1436,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.argouml.uml.diagram.layout.Layouter#layout()
     */",no,undetermined,0,0,0,no,0.0017759579928640315
1437,argouml,WITHOUT_CLASSIFICATION,// popupAddOffset should be equal to the number of items added here:,no,undetermined,0,0,0,no,0.0019897735531690317
1438,argouml,WITHOUT_CLASSIFICATION,"// Loop through the associations, counting the ends with aggregations",no,undetermined,0,0,0,no,0.0023883844477989562
1439,argouml,WITHOUT_CLASSIFICATION,// Add stereotypes submenu,no,undetermined,0,0,0,no,0.006291743649349884
1440,argouml,WITHOUT_CLASSIFICATION,// The fix,no,undetermined,0,0,0,no,0.013233342335315328
1441,argouml,WITHOUT_CLASSIFICATION,// We handle and consume editing events,no,undetermined,0,0,0,no,0.02275522304881241
1442,argouml,WITHOUT_CLASSIFICATION,// Only show actions for associations not already on diagram,no,undetermined,0,0,0,no,0.0010384757489405318
1443,argouml,WITHOUT_CLASSIFICATION,// Now we can remove ourself (which will also remove the // attached association ends edges),no,undetermined,0,0,0,no,0.01169918875539765
1444,argouml,WITHOUT_CLASSIFICATION,/* (MMessage) */,no,undetermined,0,0,0,no,0.013249260334960796
1445,argouml,WITHOUT_CLASSIFICATION,"/*
     * List of model element listeners we've registered.
     */",no,undetermined,0,0,0,no,0.007976787070847386
1446,argouml,WITHOUT_CLASSIFICATION,"/* We want to maintain a minimum width for the fig. Also, add the border
         * dimensions to the minimum space required for its contents:
         */",no,undetermined,0,0,0,no,0.0005660096766448025
1447,argouml,WITHOUT_CLASSIFICATION,// Added this part to load the extra menu content,no,undetermined,0,0,0,no,0.015814546419148284
1448,argouml,WITHOUT_CLASSIFICATION,// and the stereotypes of its features,no,undetermined,0,0,0,no,0.001503610652744147
1449,argouml,WITHOUT_CLASSIFICATION,/* Owner related todo items: */,no,undetermined,0,0,0,yes,0.9961945634480084
1450,argouml,WITHOUT_CLASSIFICATION,// A binary association is not a node so reject.,no,undetermined,0,0,0,no,0.0019342244240978896
1451,argouml,WITHOUT_CLASSIFICATION,/* Fig related todo items: */,no,undetermined,0,0,0,yes,0.9999872603271686
1452,argouml,WITHOUT_CLASSIFICATION,"// intentional: if there is nonsense in the field, // we do not set the value",no,undetermined,0,0,0,no,0.030534483021834796
1453,argouml,WITHOUT_CLASSIFICATION,// parse the text that was edited,no,undetermined,0,0,0,no,0.0029299069862202846
1454,argouml,WITHOUT_CLASSIFICATION,"// intentional: if there is nonsense in the field, // we return false",no,undetermined,0,0,0,no,0.0173058240132617
1455,argouml,WITHOUT_CLASSIFICATION,// Pass everything except editing events to superclass,no,undetermined,0,0,0,no,0.0042647499048712135
1456,argouml,WITHOUT_CLASSIFICATION,// stereotype fig covers the name fig:,no,undetermined,0,0,0,no,0.005817078679106553
1457,argouml,WITHOUT_CLASSIFICATION,"/* If the source of the event is an UML object,
             * then the UML model has been changed.*/",no,undetermined,0,0,0,no,0.0007821817130481307
1458,argouml,WITHOUT_CLASSIFICATION,// Lazily create the event:,no,undetermined,0,0,0,no,0.002288827821749481
1459,argouml,WITHOUT_CLASSIFICATION,// Default implementation is to do nothing,no,undetermined,0,0,0,no,0.0007806411445337539
1460,argouml,WITHOUT_CLASSIFICATION,// The source of an association end should not // be the classifier. If it is the user has drawn the wrong way // round so we swap here.,no,undetermined,0,0,0,no,0.03056017542217223
1461,argouml,WITHOUT_CLASSIFICATION,// Default implementation is to do nothing,no,undetermined,0,0,0,no,0.0007806411445337539
1462,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see java.lang.Object#equals(java.lang.Object)
     */",no,undetermined,0,0,0,no,0.012668027952772404
1463,argouml,WITHOUT_CLASSIFICATION,// TODO: Update setting,no,undetermined,0,0,0,yes,0.9953358823321709
1464,argouml,WITHOUT_CLASSIFICATION,/* end class CrUnnavigableAssoc */,no,undetermined,0,0,0,no,0.006858985821684174
1465,argouml,WITHOUT_CLASSIFICATION,//////////////////////////////////////////////////////////////// // accessors,no,undetermined,0,0,0,no,0.004404007601181745
1466,argouml,WITHOUT_CLASSIFICATION,"// The <<extend>> label. // It's not a true stereotype, so don't use the stereotype support //int y = getNameFig().getBounds().height;",no,undetermined,0,0,0,no,0.008148803583095748
1467,argouml,WITHOUT_CLASSIFICATION,// Set the tooltip string:,no,undetermined,0,0,0,no,0.002536714199186787
1468,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.tigris.gef.persistence.pgml.PGMLStackParser#setAttrs(
     * org.tigris.gef.presentation.Fig, org.xml.sax.Attributes)
     */",no,undetermined,0,0,0,no,0.004342054905711655
1469,argouml,WITHOUT_CLASSIFICATION,// Default implementation is to do nothing,no,undetermined,0,0,0,no,0.0007806411445337539
1470,argouml,WITHOUT_CLASSIFICATION,"/*
         * Since body ever looks
         * at the type of the diagram appearance event, we can simplify from
         * sending every existing event to one event only. But since there is no
         * catch-all event defined, we just use one. Rationale: reduce the
         * number of total refreshes of the drawing.
         */",no,undetermined,0,0,0,no,0.002555796346250498
1471,argouml,WITHOUT_CLASSIFICATION,// Default implementation is to do nothing,no,undetermined,0,0,0,no,0.0007806411445337539
1472,argouml,WITHOUT_CLASSIFICATION,"// Note that ""multiplicity"" is what is the notation is listening // for in UML1.4 ""uppervalue"" are listened to in UML2. It is not // currently why it is not required to register for ""lowerValue"" // also.",no,undetermined,0,0,0,no,0.025975542354841622
1473,argouml,WITHOUT_CLASSIFICATION,// Default implementation is to do nothing,no,undetermined,0,0,0,no,0.0007806411445337539
1474,argouml,WITHOUT_CLASSIFICATION,"/*
         * A use case has an external separator.
         * External means external to the compartment box. 
         * This horizontal line sticks out of the box, 
         * and touches the ellipse edge.
         */",no,undetermined,0,0,0,no,0.004286937043366585
1475,argouml,WITHOUT_CLASSIFICATION,// Default implementation is to do nothing,no,undetermined,0,0,0,no,0.0007806411445337539
1476,argouml,WITHOUT_CLASSIFICATION,// fail silently as we expect users to accidentally drop // on to wrong component,no,undetermined,0,0,0,no,0.07497705085855633
1477,argouml,WITHOUT_CLASSIFICATION,"// Required for MouseListener interface, but we only care about clicks",no,undetermined,0,0,0,no,0.00563272863620959
1478,argouml,WITHOUT_CLASSIFICATION,"/*
             * The diagram are always owned by the model
             * in this first implementation.
             */",no,undetermined,0,0,0,no,0.0028795288843072617
1479,argouml,WITHOUT_CLASSIFICATION,"// Required for MouseListener interface, but we only care about clicks",no,undetermined,0,0,0,no,0.00563272863620959
1480,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see java.lang.Object#equals(java.lang.Object)
     */",no,undetermined,0,0,0,no,0.012668027952772404
1481,argouml,WITHOUT_CLASSIFICATION,"// Required for MouseListener interface, but we only care about clicks",no,undetermined,0,0,0,no,0.00563272863620959
1482,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.argouml.uml.ui.UMLComboBox2#UMLComboBox2( UMLComboBoxModel,
     *      Action)
     */",no,undetermined,0,0,0,no,0.004932294495692687
1483,argouml,WITHOUT_CLASSIFICATION,"// Required for MouseListener interface, but we only care about clicks",no,undetermined,0,0,0,no,0.00563272863620959
1484,argouml,WITHOUT_CLASSIFICATION,// 4. Make sure the only FigGroups on a diagram are also //    FigNodes // The report,no,undetermined,0,0,0,no,0.5143045843960813
1485,argouml,WITHOUT_CLASSIFICATION,// No need to update if model element went away,no,undetermined,0,0,0,no,0.012596747534940717
1486,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.tigris.gef.graph.MutableGraphModel#addNodeRelatedEdges(java.lang.Object)
     */",no,undetermined,0,0,0,no,0.007597831081379519
