,projectname,classification,commenttext,label,code,time,yes_vote,no_vote,svm_pred_0,svm_pred_0_proba,svm_pred_1,svm_pred_1_proba,svm_pred_2,svm_pred_2_proba,svm_pred_3,svm_pred_3_proba,svm_pred_4,svm_pred_4_proba,svm_pred_5,svm_pred_5_proba,svm_pred_6,svm_pred_6_proba,svm_pred_7,svm_pred_7_proba
299,jruby-1.4.0,DESIGN,"// HACK: in order to have stdout/err act like ttys and flush always, // we set anything assigned to stdout/stderr to sync",yes,undetermined,0,0,0,yes,0.5797707168925677,yes,0.5516675278694524,yes,0.5902121736245016,yes,0.6007576917757002,yes,0.5960695583657982,yes,0.5888531338434527,yes,0.5812830316408013,yes,0.5810756492110185
300,jruby-1.4.0,DESIGN,// FIXME: not very efficient,yes,undetermined,0,0,0,yes,0.9970843165997427,yes,0.9999961105830615,yes,0.9999975369196877,yes,0.9999982279093785,yes,0.9999983801731575,yes,0.999998572210754,yes,0.99999866032253,yes,0.9999988374324335
301,jruby-1.4.0,DESIGN,// TODO: People extending GzipWriter/reader will break.  Find better way here.,yes,undetermined,0,0,0,yes,0.9952920500684304,yes,0.9999884144472299,yes,0.9999910224113826,yes,0.999993110289213,yes,0.9999932930020791,yes,0.9999941195709525,yes,0.9999942724239218,yes,0.9999949551596748
302,jruby-1.4.0,DESIGN,// FIXME: set up a call configuration for this,yes,undetermined,0,0,0,yes,0.9440998845202127,yes,0.9915268099072119,yes,0.9929134943124942,yes,0.9936348696022782,yes,0.9937274174845139,yes,0.9940899130550601,yes,0.9940853093597694,yes,0.9943633062308651
303,jruby-1.4.0,DESIGN,"/**
     * Process streams get Channel.newChannel()ed into FileChannel but are not actually
     * seekable. So instead of just the isSeekable check doing instanceof FileChannel,
     * we must also add this boolean to check, which we set to false when it's known
     * that the incoming channel is from a process.
     * 
     * FIXME: This is gross, and it's NIO's fault for not providing a nice way to
     * tell if a channel is ""really"" seekable.
     */",yes,undetermined,0,0,0,yes,0.7468238267292507,yes,0.7816830720025291,yes,0.8161855971495836,yes,0.8317889589987675,yes,0.8330323061716629,yes,0.8309051317836452,yes,0.8307095776575681,yes,0.832413337523394
304,jruby-1.4.0,DESIGN,"// again, shouldn't happen. TODO: might want to throw exception instead.",yes,undetermined,0,0,0,yes,0.9475144478777534,yes,0.9915231785995968,yes,0.9928947649627776,yes,0.993617988114117,yes,0.9937308108732685,yes,0.9940832375492318,yes,0.9940828792787314,yes,0.9943609659170081
305,jruby-1.4.0,DESIGN,// FIXME: Somehow I'd feel better if this could get the appropriate var index from the ArgumentNode,yes,undetermined,0,0,0,yes,0.9706911248598039,yes,0.9915131879770411,yes,0.9929055048596164,yes,0.9948743123599131,yes,0.9951605656321579,yes,0.9953419112944466,yes,0.9954571071262536,yes,0.9956826367529361
306,jruby-1.4.0,DESIGN,// FIXME: Can get optimized for IEqlNode,yes,undetermined,0,0,0,yes,0.9775491566806368,yes,0.9915138600287247,yes,0.9929152394953996,yes,0.9936282969061474,yes,0.9937226472157653,yes,0.9940757528279434,yes,0.9940806040923947,yes,0.9943587747667115
307,jruby-1.4.0,DESIGN,// TODO: rounding mode should not be hard-coded. See #mode.,yes,undetermined,0,0,0,yes,0.9905161718582913,yes,0.9915315655902193,yes,0.9929114421005721,yes,0.9936301895441747,yes,0.9937282831561995,yes,0.9940905150197951,yes,0.9940780898386459,yes,0.9943563533685311
308,jruby-1.4.0,DESIGN,// FIXME moved this here to get what's obviously a utility method out of IRubyObject. // perhaps security methods should find their own centralized home at some point.,yes,undetermined,0,0,0,yes,0.9999952076125863,yes,0.9999979585141808,yes,0.9999989894903751,yes,0.9999993627094175,yes,0.9999995177477398,yes,0.9999995824387785,yes,0.9999996028760723,yes,0.9999996596454349
309,jruby-1.4.0,DESIGN,"// FIXME: If NativeException is expected to be used from Ruby code, it should provide // a real allocator to be used. Otherwise Class.new will fail, as will marshalling. JRUBY-415",yes,undetermined,0,0,0,yes,0.7721993638444883,yes,0.8049119745676585,yes,0.8356796792622173,yes,0.8538462427047014,yes,0.8637108427853146,yes,0.8636690426989272,yes,0.8615413246623075,yes,0.8632742161061244
310,jruby-1.4.0,DESIGN,// Object#to_a is obsolete.  We match Ruby's hack until to_a goes away.  Then we can  // remove this hack too.,yes,undetermined,0,0,0,yes,0.9999996321767591,yes,0.9999988103038393,yes,0.9999991768702655,yes,0.9999994999937667,yes,0.9999995240441085,yes,0.9999996342478678,yes,0.999999647691457,yes,0.9999996984249099
311,jruby-1.4.0,DESIGN,"// TODO: callback for value would be more efficient, but unlikely to be a big cost (constants are rarely assigned)",yes,undetermined,0,0,0,yes,0.7905033560376139,yes,0.9144920511443974,yes,0.9929009428089702,yes,0.9936228313537369,yes,0.9937310732588185,yes,0.9940818077291057,yes,0.9940872962221178,yes,0.9943652196907794
312,jruby-1.4.0,DESIGN,// FIXME: this should go somewhere more generic -- maybe IdUtil,yes,undetermined,0,0,0,yes,0.9879710793858407,yes,0.9971039319510743,yes,0.9999842545138232,yes,0.9999891883933884,yes,0.9999902618002389,yes,0.9999913355884887,yes,0.9999914144634271,yes,0.9999924065163981
313,jruby-1.4.0,DESIGN,// SSS FIXME: Move this code to some utils area .. or probably there is already a method for this in some jruby utils class // Holy cow!  Just to append two darned arrays!,yes,undetermined,0,0,0,yes,0.9946691510861345,yes,0.9967825903985,yes,0.999984580550687,yes,0.9999888911130768,yes,0.9999899421264101,yes,0.9999907359982548,yes,0.9999902933667754,yes,0.9999914041893112
314,jruby-1.4.0,DESIGN,// TODO: set our metaclass to target's class (i.e. scary!),yes,undetermined,0,0,0,yes,0.8045053798195578,yes,0.7651692168751429,yes,0.7716297213143619,yes,0.775336394771546,yes,0.7729398231620662,yes,0.7725519216267176,yes,0.7676641985023728,yes,0.769103293452372
315,jruby-1.4.0,DESIGN,"// add 'new' with full signature, so it's guaranteed to be directly accessible // TODO: no need for this to be a full, formal JVM signature",yes,undetermined,0,0,0,yes,0.7180594123484468,yes,0.7237333233050565,yes,0.7295985768706726,yes,0.7256352085905918,yes,0.7220036130883906,yes,0.7187102843102604,yes,0.7089802283472175,yes,0.7100013656719956
316,jruby-1.4.0,DESIGN,"// context is null, wipe out the SoftReference (this could be done with a reference queue)",yes,undetermined,0,0,0,no,0.1250395531529471,no,0.11046898870417206,no,0.10282855326770238,no,0.10077306374089035,no,0.10430511041657181,no,0.09929720513266575,yes,0.9940894311941139,yes,0.9943672757808677
317,jruby-1.4.0,DESIGN,// TODO: remove,yes,undetermined,0,0,0,yes,0.9999990473052816,yes,0.9999987196950053,yes,0.9999993004962222,yes,0.9999994928667866,yes,0.999999530319271,yes,0.9999995915352745,yes,0.9999996080463492,yes,0.9999996641217499
318,jruby-1.4.0,DESIGN,// FIXME: not very efficient,yes,undetermined,0,0,0,yes,0.9970843165997427,yes,0.9999961105830615,yes,0.9999975369196877,yes,0.9999982279093785,yes,0.9999983801731575,yes,0.999998572210754,yes,0.99999866032253,yes,0.9999988374324335
319,jruby-1.4.0,DESIGN,"// FIXME: Big fat hack here, because scope names are expected to be interned strings by the parser",yes,undetermined,0,0,0,yes,0.9999948887514022,yes,0.9999987899434799,yes,0.99999961572098,yes,0.9999996294420698,yes,0.9999997286810809,yes,0.9999997809658817,yes,0.9999998025286073,yes,0.9999998319656783
320,jruby-1.4.0,DESIGN,"// TODO: This is actually now returning the scope of whoever called Method#to_proc // which is obviously wrong; but there's no scope to provide for many methods. // It fixes JRUBY-2237, but needs a better solution.",yes,undetermined,0,0,0,yes,0.9943947862473489,yes,0.9926684965685231,yes,0.9939174626325287,yes,0.994522977537275,yes,0.9946776823076414,yes,0.9949261993379007,yes,0.9950427914695027,yes,0.9952845669417669
321,jruby-1.4.0,DESIGN,"/**
 *
 * @author headius
 * FIXME convert to enum ?
 */",yes,undetermined,0,0,0,yes,0.96406316724057,yes,0.9915050804105452,yes,0.9929214484721042,yes,0.9936274418404241,yes,0.9937248185211166,yes,0.9940825150485885,yes,0.9940954640423432,yes,0.994373085687113
322,jruby-1.4.0,DESIGN,"// The following three methods must be defined fast, since they expect to modify the current frame // (i.e. they expect no frame will be allocated for them). JRUBY-1185.",yes,undetermined,0,0,0,no,0.017031850254748442,yes,0.9915140931099518,yes,0.9929088896102498,yes,0.9936246370529008,yes,0.9937175696857632,yes,0.9940814902812921,yes,0.994086492133784,yes,0.9943644453094133
323,jruby-1.4.0,DESIGN,"// TODO: NOT_ALLOCATABLE_ALLOCATOR is probably ok here, since we don't intend for people to monkey with // this type and it can't be marshalled. Confirm. JRUBY-415",yes,undetermined,0,0,0,yes,0.9966163222868193,yes,0.9973937293090375,yes,0.9999859745305498,yes,0.9999890790206619,yes,0.999990081967989,yes,0.9999915640556405,yes,0.9999920559191307,yes,0.9999929794257719
324,jruby-1.4.0,DESIGN,// SSS FIXME: Can this return anything other than nil?,yes,undetermined,0,0,0,yes,0.897694013831985,yes,0.9417716466158235,yes,0.9929065400375703,yes,0.9936199020286683,yes,0.993725672382064,yes,0.9940935657929838,yes,0.9940961303235608,yes,0.9943737273421595
325,jruby-1.4.0,DESIGN,// XXX: const lookup can trigger const_missing; is that enough to warrant it always being executed?,yes,undetermined,0,0,0,no,0.45139710306401687,no,0.4668013398138917,no,0.4716568253874128,no,0.47251040676810546,no,0.46936577436735627,no,0.4667040641296356,no,0.4534737849485795,no,0.45196542024065683
326,jruby-1.4.0,DESIGN,"// for visibility checking without requiring frame self // TODO: don't bother passing when fcall or vcall, and adjust callsite appropriately",yes,undetermined,0,0,0,yes,0.6519743427679793,yes,0.8721034558849912,yes,0.8883910420830385,yes,0.8946060315912182,yes,0.8941849633903608,yes,0.9032049855150961,yes,0.994095510693319,yes,0.9943731306139042
327,jruby-1.4.0,DESIGN,// TODO: Should frozen error have its own distinct class?  If not should more share?,yes,undetermined,0,0,0,yes,0.9834768963221872,yes,0.9915377261977238,yes,0.9928926158724942,yes,0.9936220191301387,yes,0.9937247060427403,yes,0.9940883918449883,yes,0.9940850002705702,yes,0.9943630085599751
328,jruby-1.4.0,DESIGN,// TODO: Only used by interface implementation; eliminate it,yes,undetermined,0,0,0,yes,0.9884108550182319,yes,0.9915250251556462,yes,0.9929066820359566,yes,0.9936183505061763,yes,0.9937229869115856,yes,0.994080472493452,yes,0.994082536257237,yes,0.9943606355658985
329,jruby-1.4.0,DESIGN,// FIXME: null check is removable once we figure out how to assign to unset named block args,yes,undetermined,0,0,0,yes,0.6894436631903114,yes,0.878495232286122,yes,0.9095239712979072,yes,0.993627253517656,yes,0.9937279012844927,yes,0.9940810421912737,yes,0.994083864686494,yes,0.9943619149250509
330,jruby-1.4.0,DESIGN,"// For JRUBY-2759, when MET choose CET timezone to work around Joda",yes,undetermined,0,0,0,yes,0.7487676588275878,yes,0.7072630128553078,yes,0.7147603572578182,yes,0.726256962618928,yes,0.7244449126643882,yes,0.7358709066027028,yes,0.7325407017081069,yes,0.7337453040380243
331,jruby-1.4.0,DESIGN,// FIXME: This is gross. Don't do this.,yes,undetermined,0,0,0,yes,0.9942284638891741,yes,0.9973845779018032,yes,0.999993593600365,yes,0.9999949697687536,yes,0.9999956023510085,yes,0.9999961506296517,yes,0.9999960935261819,yes,0.9999965726253748
332,jruby-1.4.0,DESIGN,// FIXME: I think we need these pushed somewhere?,yes,undetermined,0,0,0,yes,0.9573573817047236,yes,0.9915214882591271,yes,0.9929065713786164,yes,0.9936259169066353,yes,0.9937184978123246,yes,0.9940839727001631,yes,0.9940891487425736,yes,0.9943670037657041
333,jruby-1.4.0,DESIGN,"// SSS FIXME: Deprecated!  Going forward, all instructions should come from the CFG",yes,undetermined,0,0,0,yes,0.7192785369510005,yes,0.8590162340796831,yes,0.8718620793501483,yes,0.8830953808824341,yes,0.8855431401630098,yes,0.8882444362302457,yes,0.886477829505568,yes,0.8881696122360113
334,jruby-1.4.0,DESIGN,"// TODO: should probably apply the null object pattern for a // non-allowed class, rather than null",yes,undetermined,0,0,0,yes,0.9770684171616049,yes,0.9915332459137604,yes,0.9929130609383424,yes,0.9936303994619968,yes,0.9937256738661114,yes,0.9940909784534876,yes,0.9940929791019281,yes,0.994370692584681
335,jruby-1.4.0,DESIGN,//TODO: Should next and return also catch here?,yes,undetermined,0,0,0,yes,0.9963811462488227,yes,0.9970866883318835,yes,0.9999890133261078,yes,0.9999907197828165,yes,0.9999902666543247,yes,0.9999913942342943,yes,0.9999915836220199,yes,0.9999925576423869
336,jruby-1.4.0,DESIGN,// Yow...this is still ugly,yes,undetermined,0,0,0,yes,0.9776559459503354,yes,0.9915323728693252,yes,0.9929225798330786,yes,0.993620116193491,yes,0.9937168946989912,yes,0.9940844765941771,yes,0.9940767410778538,yes,0.9943550544151813
337,jruby-1.4.0,DESIGN,"// add method with full signature, so it's guaranteed to be directly accessible // TODO: no need for this to be a full, formal JVM signature",yes,undetermined,0,0,0,yes,0.7021866995339113,yes,0.711626808629272,yes,0.7200034015657678,yes,0.7148101103198505,yes,0.7110984227247285,yes,0.706005143263506,yes,0.6951914988179102,yes,0.6960970889759367
338,jruby-1.4.0,DESIGN,"/**
 * FIXME: This version is faster than the previous, but both suffer from a
 * crucial flaw: It is impossible to create an ObjectSpace with an iterator
 * that doesn't either: a. hold on to objects that might otherwise be collected
 * or b. have no way to guarantee that a call to hasNext() will be correct or
 * that a subsequent call to next() will produce an object. For our purposes,
 * for now, this may be acceptable.
 */",yes,undetermined,0,0,0,yes,0.6129233777530573,yes,0.6467832279831375,yes,0.6733547129762757,yes,0.6898847936371697,yes,0.6798706861492461,yes,0.676246692505228,yes,0.6696409795843292,yes,0.6703189553044215
339,jruby-1.4.0,DESIGN,// FIXME: Clearing read buffer here...is this appropriate?,yes,undetermined,0,0,0,yes,0.9107601561661016,yes,0.9915101907657858,yes,0.992908855241458,yes,0.9936346622322575,yes,0.9937283410751535,yes,0.9940792785761041,yes,0.9940928686972297,yes,0.994370586259996
340,jruby-1.4.0,DESIGN,"// TODO: specifying soft refs, may want to compare memory consumption, // behavior with weak refs (specify WEAK in place of SOFT below)",yes,undetermined,0,0,0,yes,0.755818099302378,yes,0.7263354653162851,yes,0.7347770410599165,yes,0.7381830895064698,yes,0.737083966605834,yes,0.7393242826869325,yes,0.7345036176804369,yes,0.7357226296548571
341,jruby-1.4.0,DESIGN,/* FIXME: lose syntactical elements here (and others like this)*/,yes,undetermined,0,0,0,yes,0.9792313911549185,yes,0.9915185357498911,yes,0.9930825094778587,yes,0.9944293636677616,yes,0.9946617233799515,yes,0.994907979802343,yes,0.9949165972712557,yes,0.9951632487253452
342,jruby-1.4.0,DESIGN,// ENEBO: Totally weird naming (in MRI is not allocated and is a local var name),yes,undetermined,0,0,0,no,0.05819971384484269,yes,0.991531922528832,yes,0.9928940072050711,yes,0.9936283269691604,yes,0.9937178644769091,yes,0.9940916386587321,yes,0.9940880965499627,yes,0.9943659904495393
343,jruby-1.4.0,DESIGN,// FIXME: This doesn't actually support anything but String,yes,undetermined,0,0,0,yes,0.9443003278656453,yes,0.9915267465523189,yes,0.9929148736399002,yes,0.993637950547033,yes,0.9937287081489845,yes,0.9940930363789758,yes,0.9940863245778959,yes,0.9943642839437246
344,jruby-1.4.0,DESIGN,"// up to ten, stuff into tmp locals, load in reverse order, and assign // FIXME: There's probably a slightly smarter way, but is it important?",yes,undetermined,0,0,0,yes,0.9301398012990124,yes,0.9915226783726288,yes,0.9928953232432682,yes,0.9936255418309277,yes,0.9937261884988926,yes,0.9940839206210756,yes,0.994084951225639,yes,0.9943629613268608
345,jruby-1.4.0,DESIGN,// XXX: do something?,yes,undetermined,0,0,0,no,0.37556922035017154,no,0.3408998040919295,no,0.35038479469375405,no,0.35125644275322065,no,0.3489988535041605,no,0.34711053838320616,no,0.3422336143420624,no,0.3398979187509166
346,jruby-1.4.0,DESIGN,"// TODO: Only setAccessible to account for pattern found by // accessing constants included from a non-public interface. // (aka java.util.zip.ZipConstants being implemented by many // classes) // TODO: not sure we need this at all, since we only expose // public fields. //field.setAccessible(true);",yes,undetermined,0,0,0,yes,0.990938773636585,yes,0.9915132679062124,yes,0.9929074827034009,yes,0.9936150262231037,yes,0.9937138298433962,yes,0.9940770966448228,yes,0.9940836892342637,yes,0.9943617459539064
347,jruby-1.4.0,DESIGN,// FIXME we want to eliminate these type casts when possible,yes,undetermined,0,0,0,yes,0.9791862744340719,yes,0.9915041653576666,yes,0.9928988669591553,yes,0.9943354559419822,yes,0.9945144792126797,yes,0.9949735524764223,yes,0.9949880325905575,yes,0.9952319278936352
348,jruby-1.4.0,DESIGN,// TODO: decompose getJavaPackageModule so we don't parse fullName,yes,undetermined,0,0,0,yes,0.9815226104788288,yes,0.9915089392387124,yes,0.9929054251707107,yes,0.993618131317999,yes,0.993725401807687,yes,0.9940774945342069,yes,0.9940897833839129,yes,0.9943676149574094
349,jruby-1.4.0,DESIGN,// HACK: force clinit to be created,yes,undetermined,0,0,0,yes,0.999988002415738,yes,0.9964150186343448,yes,0.9969088858970925,yes,0.9972738260967612,yes,0.9973211947808454,yes,0.9974582380186775,yes,0.9973217443553671,yes,0.9974687282732205
350,jruby-1.4.0,DESIGN,// FIXME: If true array is common enough we should pre-allocate and stick somewhere,yes,undetermined,0,0,0,yes,0.6819595803427081,yes,0.8412357782427894,yes,0.864489736341757,yes,0.8748954797796515,yes,0.8785305334512037,yes,0.8800318084349538,yes,0.878405631200298,yes,0.8801178262939294
351,jruby-1.4.0,DESIGN,"// optional args, so we have IRubyObject[] // TODO: confirm",yes,undetermined,0,0,0,yes,0.8881542617713052,yes,0.9067595427981496,yes,0.9929135761163037,yes,0.9936233288000107,yes,0.9937215432655921,yes,0.9940735557342532,yes,0.9940987430140696,yes,0.9943762434586646
352,jruby-1.4.0,DESIGN,// TODO: This is almost RubyModule#instance_methods on the metaClass.  Perhaps refactor.,yes,undetermined,0,0,0,yes,0.9999999696627824,yes,0.9999999432315503,yes,0.9999999674338242,yes,0.9999999773992795,yes,0.9999999784634785,yes,0.9999999827356837,yes,0.999999983184311,yes,0.9999999860481629
353,jruby-1.4.0,DESIGN,// FIXME: Added this because marshal_spec seemed to reconstitute objects without calling dataWrapStruct // this resulted in object being null after unmarshalling...,yes,undetermined,0,0,0,yes,0.750608710218852,yes,0.8455851687663968,yes,0.8576747973037088,yes,0.8760323906789821,yes,0.8780078651526725,yes,0.8780065374907488,yes,0.8772549546107589,yes,0.8789694838092351
354,jruby-1.4.0,DESIGN,// TODO: factor this chunk as in MRI/YARV GETASTER,yes,undetermined,0,0,0,yes,0.9857686531109975,yes,0.99153522387784,yes,0.9929119866038779,yes,0.9936153300622771,yes,0.9937395261881385,yes,0.9940910153106584,yes,0.9940925707705767,yes,0.9943702993432996
355,jruby-1.4.0,DESIGN,//TODO: ary_sort_check should be done here,yes,undetermined,0,0,0,yes,0.9950151216588303,yes,0.9971866739297296,yes,0.9999846257864231,yes,0.9999878261251594,yes,0.9999884777676343,yes,0.9999901957922205,yes,0.9999916577703036,yes,0.999992623876603
356,jruby-1.4.0,DESIGN,// exit monitor before making call // FIXME: this not being in a finally is a little worrisome,yes,undetermined,0,0,0,yes,0.9384339567458302,yes,0.9915078099731051,yes,0.99291464353527,yes,0.9936357448617602,yes,0.9937209914646465,yes,0.9940881790859152,yes,0.9940973212817569,yes,0.9943748742799284
357,jruby-1.4.0,DESIGN,// self = args[0] // SSS FIXME: Verify that this is correct,yes,undetermined,0,0,0,yes,0.883163701582742,yes,0.9494438912431976,yes,0.9929160869953527,yes,0.9936198381551737,yes,0.9937212046453617,yes,0.9940742330172982,yes,0.9940879079582495,yes,0.9943658088255621
358,jruby-1.4.0,DESIGN,"// This is for JRUBY-2988, since after a suspend the terminal seems // to need to be reinitialized. Since we can't easily detect suspension, // initialize after every readline. Probably not fast, but this is for // interactive terminals anyway...so who cares?",yes,undetermined,0,0,0,no,0.21738721777308048,no,0.25718159767006715,no,0.25901525815018317,no,0.2671874330648281,no,0.263218502376249,no,0.25749554629671545,no,0.2498997114667121,no,0.24701053683643223
359,jruby-1.4.0,DESIGN,// TODO: do above but not below for additional newline nodes,yes,undetermined,0,0,0,yes,0.9365537505390272,yes,0.9915189144599341,yes,0.9929065132874327,yes,0.9936265808865815,yes,0.9937236629886852,yes,0.9940870205220472,yes,0.994082823555317,yes,0.994360912251927
360,jruby-1.4.0,DESIGN,"// SSS FIXME: Receiver -- this is the class meta object basically? // Operand receiver = build(defsNode.getReceiverNode(), s);",yes,undetermined,0,0,0,no,0.24078138973532878,no,0.3146773864972841,no,0.3282141274360968,no,0.3375582720842681,no,0.34306924004900974,no,0.3382246395299638,no,0.3285687387669914,no,0.3223682891500733
361,jruby-1.4.0,DESIGN,"// FIXME This whole thing could probably be implemented as a module and // mixed into appropriate classes, especially if it uses either // IOInput/OutputStream or is smart about the kind of IO-like object // it's being used against.",yes,undetermined,0,0,0,yes,0.9922058501346483,yes,0.9915312125037425,yes,0.9929033516892354,yes,0.9937775789286667,yes,0.9943282887051829,yes,0.994578814646485,yes,0.9946734800456186,yes,0.9949294347977973
362,jruby-1.4.0,DESIGN,"// FIXME: bit of a kludge here (non-interface classes assigned to both // class and module fields). simplifies proxy extender code, will go away // when JI is overhauled (and proxy extenders are deprecated).",yes,undetermined,0,0,0,yes,0.8262483654886262,yes,0.8862234342517902,yes,0.9126089024944867,yes,0.9936278873241813,yes,0.9937376627212376,yes,0.9940754372979529,yes,0.994077776624579,yes,0.9943560517211738
363,jruby-1.4.0,DESIGN,// FIXME: what should these really be? Numeric?       assert x instanceof RubyComplex && y instanceof RubyComplex;,yes,undetermined,0,0,0,yes,0.7644952615581244,yes,0.8779983174946284,yes,0.8859096293708897,yes,0.8925802664833482,yes,0.8931278600134193,yes,0.894604715648971,yes,0.889944728539217,yes,0.8916255029544288
364,jruby-1.4.0,DESIGN,"// we're depending on the side effect of the load, which loads the class but does not turn it into a script // I don't like it, but until we restructure the code a bit more, we'll need to quietly let it by here.",yes,undetermined,0,0,0,no,0.2968539107185689,no,0.22491482919878492,no,0.24001834183311277,no,0.23639025661482077,no,0.23519155695347357,no,0.22222753559498862,no,0.21556021029318337,no,0.21262412722032345
365,jruby-1.4.0,DESIGN,"// FIXME: we should also support orgs that use capitalized package // names (including, embarrassingly, the one I work for), but this // should be enabled by a system property, as the expected default // behavior for an upper-case value should be (and is) to treat it // as a class name, and raise an exception if it's not found ",yes,undetermined,0,0,0,yes,0.881147847736683,yes,0.9169310301767437,yes,0.9929116707513433,yes,0.9936412324408935,yes,0.9937282658451903,yes,0.99408408135123,yes,0.994100965878551,yes,0.9943783841489283
366,jruby-1.4.0,DESIGN,"// index for the item // this could probably be more efficient, bailing out on assigning args past the end?",yes,undetermined,0,0,0,yes,0.7373127478503256,yes,0.7920844127127686,yes,0.8164908509546862,yes,0.8229650417811056,yes,0.8237122570271966,yes,0.8167611890785005,yes,0.8353362542268846,yes,0.8370493342377018
367,jruby-1.4.0,DESIGN,// TODO: This version differs from ioctl by checking whether fcntl exists // and raising notimplemented if it doesn't; perhaps no difference for us?,yes,undetermined,0,0,0,yes,0.9897837630422165,yes,0.9915182166632208,yes,0.9929072411190809,yes,0.9936288762367714,yes,0.9937280709311335,yes,0.994094697083852,yes,0.9940894977186953,yes,0.994367339847423
368,jruby-1.4.0,DESIGN,// FIXME: This is temporary since the variable compilers assume we want // args already on stack for assignment. We just pop and continue with // 1.9 args logic.,yes,undetermined,0,0,0,yes,0.6070962429828568,yes,0.7082495493921344,yes,0.7929680804049164,yes,0.8256930830412835,yes,0.8414581927090148,yes,0.8314962968711496,yes,0.8301917309682492,yes,0.8318943474572956
369,jruby-1.4.0,DESIGN,// TODO: eliminate?,yes,undetermined,0,0,0,yes,0.9999880448903221,yes,0.9999912975744868,yes,0.9999946958904065,yes,0.9999956908836557,yes,0.9999959634217268,yes,0.9999965715997703,yes,0.9999966738838562,yes,0.9999970866052993
370,jruby-1.4.0,DESIGN,// TODO: confirm expected args are IRubyObject (or similar),yes,undetermined,0,0,0,yes,0.7364560693023623,yes,0.8048416510270099,yes,0.8964800237320906,yes,0.9028804809607175,yes,0.9937306899979305,yes,0.9940782228953559,yes,0.9940975911622284,yes,0.9943751341847199
371,jruby-1.4.0,DESIGN,// TODO: handle writing into original buffer better,yes,undetermined,0,0,0,yes,0.9857095657180531,yes,0.9915227568581033,yes,0.9929138609659227,yes,0.9936398171799736,yes,0.9937343601510926,yes,0.9940863482016662,yes,0.9940891707219427,yes,0.9943670249329553
372,jruby-1.4.0,DESIGN,"// This is a fairly specific hack for empty string, but it does the job",yes,undetermined,0,0,0,yes,0.9881022071065635,yes,0.9915117739212697,yes,0.9929040397930886,yes,0.9936295861895497,yes,0.9937325010738248,yes,0.9940759614706038,yes,0.9940864605790608,yes,0.9943644149204779
373,jruby-1.4.0,DESIGN,// XXX This constructor is a hack to implement the __END__ syntax. //     Converting a reader back into an InputStream doesn't generally work.,yes,undetermined,0,0,0,yes,0.9999989089034841,yes,0.9999976526468948,yes,0.9999985994568467,yes,0.999998941316763,yes,0.9999989907010214,yes,0.9999991315847859,yes,0.9999991531651858,yes,0.9999992685653318
374,jruby-1.4.0,DESIGN,// method has more than 500 lines; we'll need to split it // and therefore need to use a heap-based scope,yes,undetermined,0,0,0,no,0.11326695792506665,no,0.08220320970334866,yes,0.992905253227242,yes,0.9936209759761347,yes,0.9937343193126652,yes,0.9940955763238478,yes,0.9940889666044336,yes,0.9943668283573415
375,jruby-1.4.0,DESIGN,"// The implementations of these are all bonus (see TODO above)  I was going // to throw an error from these, but it appears to be the wrong place to // do it.",yes,undetermined,0,0,0,yes,0.9919151752669993,yes,0.9915138880999547,yes,0.992905920719322,yes,0.9936256458091262,yes,0.9937235806348769,yes,0.9940831808739193,yes,0.9940778002453657,yes,0.9943560744696853
376,jruby-1.4.0,DESIGN,// TODO: confirm expected args are IRubyObject (or similar),yes,undetermined,0,0,0,yes,0.7364560693023623,yes,0.8048416510270099,yes,0.8964800237320906,yes,0.9028804809607175,yes,0.9937306899979305,yes,0.9940782228953559,yes,0.9940975911622284,yes,0.9943751341847199
377,jruby-1.4.0,DESIGN,"// entry exists, proxy doesn't match. replace. // this could happen if old proxy was gc'ed // TODO: raise exception if stored proxy is non-null? (not gc'ed)",yes,undetermined,0,0,0,no,0.0616475978639752,yes,0.9915066440175576,yes,0.9929050232587004,yes,0.9936154409288914,yes,0.9937229373690769,yes,0.9940963123178086,yes,0.9940843959861143,yes,0.9943624265984633
378,jruby-1.4.0,DESIGN,// TODO: better algorithm to set precision needed,yes,undetermined,0,0,0,yes,0.9889429486963366,yes,0.9915170643708328,yes,0.9929053489984164,yes,0.9936308665581584,yes,0.9937307260470664,yes,0.9940751468326329,yes,0.9940869233470131,yes,0.9943648605916283
379,jruby-1.4.0,DESIGN,"/**
 * SSS FIXME: Used anywhere?  I don't see calls to this anywhere
    public Operand buildDAsgnAssignment(Node node, IR_Scope s) {
        DAsgnNode dasgnNode = (DAsgnNode) node;
        s.getVariableCompiler().assignLocalVariable(dasgnNode.getIndex(), dasgnNode.getDepth());
    }
**/",yes,undetermined,0,0,0,no,0.36629781469465617,no,0.43548630799480165,no,0.4533277853889766,no,0.46509621181865585,no,0.47828068893554293,no,0.4746480462233116,no,0.4857982439539119,no,0.4846065462957262
380,jruby-1.4.0,DESIGN,// TODO: Make this more intelligible value,yes,undetermined,0,0,0,yes,0.999997872757289,yes,0.9999929176787813,yes,0.9999967641979832,yes,0.9999976602217518,yes,0.999997799581251,yes,0.9999981458557274,yes,0.9999981542094497,yes,0.9999983929625964
