,projectname,classification,commenttext,label,code,time,yes_vote,no_vote,svm_pred_0,svm_pred_0_proba,svm_pred_1,svm_pred_1_proba,svm_pred_2,svm_pred_2_proba,svm_pred_3,svm_pred_3_proba
1627,sql12,WITHOUT_CLASSIFICATION,// i18n[SQLResultExecuterPanel.closeAll=Close all],no,undetermined,0,0,0,no,6.59280481466136e-05,no,4.843463341616923e-05,no,3.805366551186272e-05,no,3.3301237806776555e-05
1628,sql12,WITHOUT_CLASSIFICATION,// try to use the DB default value,no,undetermined,0,0,0,no,0.001092147382882025,no,0.0012482135249035266,no,0.0011053224530059543,no,0.0010028992440713014
1629,sql12,WITHOUT_CLASSIFICATION,// Test whether or not the dialect correctly converts nullable // columns to not-null before applying the primary key - if // necessary,no,undetermined,0,0,0,no,0.12302917839327872,no,0.06114951055360014,no,0.013867494655376933,no,0.01282567600341456
1630,sql12,WITHOUT_CLASSIFICATION,// nothing to do,no,undetermined,0,0,0,no,0.0061784771051317435,no,0.006161804930025858,no,0.0055241190249073115,no,0.00513764132610083
1631,sql12,WITHOUT_CLASSIFICATION,// Misc,no,undetermined,0,0,0,no,0.019124468633281648,no,0.01227895481084285,no,0.011031835288233259,no,0.01021799283316493
1632,sql12,WITHOUT_CLASSIFICATION,// variables // ======================================================================== // non visible // ------------------------------------------------------------------------ // Logger for this class,no,undetermined,0,0,0,no,0.00730533201370719,no,0.007218508097510286,no,0.006533607206506825,no,0.006034332123225093
1633,sql12,WITHOUT_CLASSIFICATION,"/* 
   		 * viewDefSql is the SQL that can be used to query the data dictionary for the body of a view. 
   		 * This should exclude the ""CREATE VIEW <viewname> AS"" prefix and just return the query.
   		 */",no,undetermined,0,0,0,no,0.02464469708542786,no,0.015159509818768289,no,0.013832244173914592,no,0.012650246199772454
1634,sql12,WITHOUT_CLASSIFICATION,// replace any instance of flag in command with file name,no,undetermined,0,0,0,no,0.011515332259608027,no,0.01180080275649252,no,0.010660764783710131,no,0.00980011553916369
1635,sql12,WITHOUT_CLASSIFICATION,// Utility methods,no,undetermined,0,0,0,no,0.007650906140319969,no,0.007997396668400724,no,0.007330903549870952,no,0.006761840757185455
1636,sql12,WITHOUT_CLASSIFICATION,// ThreadSearching,no,undetermined,0,0,0,no,0.0061784771051317435,no,0.006161804930025858,no,0.0055241190249073115,no,0.00513764132610083
1637,sql12,WITHOUT_CLASSIFICATION,"// field is not nullable, so create a reasonable default value",no,undetermined,0,0,0,no,0.005006680890190001,no,0.004708883471941226,no,0.004284874776414792,no,0.003909085900986899
1638,sql12,WITHOUT_CLASSIFICATION,// Needed to make the panel set the divider location from preferences,no,undetermined,0,0,0,no,0.015173673463296188,no,0.012601205268208526,no,0.011499545731162854,no,0.010616036589393574
1639,sql12,WITHOUT_CLASSIFICATION,"// about to delete last thing in field, so replace with null",no,undetermined,0,0,0,no,0.05875875201963842,no,0.01525999730691154,no,0.013859053333682496,no,0.012818226715319701
1640,sql12,WITHOUT_CLASSIFICATION,"// if there was a problem with converting, then just fall through // and continue as if there was no default given in the DB. // Otherwise, use the converted object",no,undetermined,0,0,0,no,0.026804389561506933,no,0.01521258624887662,no,0.013892948961520291,no,0.012817464479464266
1641,sql12,WITHOUT_CLASSIFICATION,//To change body of implemented methods use File | Settings | File Templates.,no,undetermined,0,0,0,no,0.011528644394948277,no,0.014027539495969564,no,0.01279530142487926,no,0.01181619357215001
1642,sql12,WITHOUT_CLASSIFICATION,// TODO,no,undetermined,0,0,0,no,0.015339410658725267,no,0.01521689026101563,no,0.013869892433154835,no,0.012801310989371836
1643,sql12,WITHOUT_CLASSIFICATION,"//				System.err.println(""Attempt to use dialect sql from "" + referenceDialect.getDisplayName() //					+ "" failed: "" + e2.getMessage());",no,undetermined,0,0,0,no,0.10417918811861757,no,0.061450927616322926,no,0.013859790432898991,no,0.012788488367690282
1644,sql12,WITHOUT_CLASSIFICATION,// short scale,no,undetermined,0,0,0,no,0.008707239807549366,no,0.00946721302963478,no,0.00847192071455291,no,0.007785255739835406
1645,sql12,WITHOUT_CLASSIFICATION,// data is an object - assume already validated,no,undetermined,0,0,0,no,0.01571453609826192,no,0.008755872191617933,no,0.007726643252950697,no,0.007163220546805631
1646,sql12,WITHOUT_CLASSIFICATION,"/*
         * GUI components - need to be here because they need to be
         * accessible from the event handlers to alter each other's state.
         */",no,undetermined,0,0,0,no,0.029162996953517036,no,0.015239860131049722,no,0.0138800229819045,no,0.012814543543499781
1647,sql12,WITHOUT_CLASSIFICATION,//WARNING: this depends on entries in ButtonGroup being in the same order // as the values for whereClauseUsage,no,undetermined,0,0,0,no,0.0028861627467078577,no,0.004017379844864111,no,0.00344340205280892,no,0.003138850011540939
1648,sql12,WITHOUT_CLASSIFICATION,"// Replace ""-15"" with Types.NCHAR when Java6 is the minimum supported version",no,undetermined,0,0,0,no,0.027919955540995772,no,0.015008619162942341,no,0.01372191759274805,no,0.012750686418966118
1649,sql12,WITHOUT_CLASSIFICATION,// max size reached,no,undetermined,0,0,0,no,0.013691739206928384,no,0.015230984286669915,no,0.013875053523487465,no,0.012814118450607382
1650,sql12,WITHOUT_CLASSIFICATION,"// about to delete last thing in field, so replace with null",no,undetermined,0,0,0,no,0.05875875201963842,no,0.01525999730691154,no,0.013859053333682496,no,0.012818226715319701
1651,sql12,WITHOUT_CLASSIFICATION,"/*
         * If you add this method to one of the standard DataTypes in the
         * fw/datasetviewer/cellcomponent directory, you must also add the name
         * of that DataType class to the list in CellComponentFactory, method
         * getControlPanels, variable named initialClassNameList.
         * If the class is being registered with the factory using registerDataType,
         * then you should not include the class name in the list (it will be found
         * automatically), but if the DataType is part of the case statement in the
         * factory method getDataTypeObject, then it does need to be explicitly listed
         * in the getControlPanels method also.
         */",no,undetermined,0,0,0,no,0.08890371807174842,no,0.015219827080762817,no,0.013888246249480768,no,0.012803881611101693
1652,sql12,WITHOUT_CLASSIFICATION,// Labels,no,undetermined,0,0,0,no,0.014871245461373528,no,0.015260360143893325,no,0.013900336285588278,no,0.01280290090807572
1653,sql12,WITHOUT_CLASSIFICATION,"/* (non-Javadoc)
     * @see net.sourceforge.squirrel_sql.client.plugin.IPlugin#getWebSite()
     */",no,undetermined,0,0,0,no,0.004811390760934806,no,0.007837654126086977,no,0.007323964175935814,no,0.0066155454104210015
1654,sql12,WITHOUT_CLASSIFICATION,"/* (non-Javadoc)
     * @see net.sourceforge.squirrel_sql.client.plugin.IPlugin#getNewSessionPropertiesPanels()
     */",no,undetermined,0,0,0,no,0.004811390760934806,no,0.007837654126086977,no,0.007323964175935814,no,0.0066155454104210015
1655,sql12,WITHOUT_CLASSIFICATION,// ------------------------------------------------------------------------,no,undetermined,0,0,0,no,0.0061784771051317435,no,0.006161804930025858,no,0.0055241190249073115,no,0.00513764132610083
1656,sql12,WITHOUT_CLASSIFICATION,// i18n[favs.newFolder=New Folder] // ?? i18n,no,undetermined,0,0,0,no,0.002220293097517595,no,0.0015972822529935827,no,0.0013761541876927662,no,0.001243902495529883
1657,sql12,WITHOUT_CLASSIFICATION,//i18n[RowCountTab.hint=Number of rows in the selected table] ,no,undetermined,0,0,0,no,0.0017742722173954262,no,0.0018396594637129634,no,0.0014468765937903927,no,0.0013274296458012918
1658,sql12,WITHOUT_CLASSIFICATION,// break;,no,undetermined,0,0,0,no,0.0110637448185818,no,0.009396833276423953,no,0.008670301994821319,no,0.008044135062700608
1659,sql12,WITHOUT_CLASSIFICATION,"/* (non-Javadoc)
     * @see net.sourceforge.squirrel_sql.client.plugin.IPlugin#getPluginUserSettingsFolder()
     */",no,undetermined,0,0,0,no,0.004811390760934806,no,0.007837654126086977,no,0.007323964175935814,no,0.0066155454104210015
1660,sql12,WITHOUT_CLASSIFICATION,//To change body of implemented methods use File | Settings | File Templates.,no,undetermined,0,0,0,no,0.011528644394948277,no,0.014027539495969564,no,0.01279530142487926,no,0.01181619357215001
1661,sql12,WITHOUT_CLASSIFICATION,"/* (non-Javadoc)
     * @see net.sourceforge.squirrel_sql.client.plugin.IPlugin#load(net.sourceforge.squirrel_sql.client.IApplication)
     */",no,undetermined,0,0,0,no,0.006458916170526745,no,0.013942191282331848,no,0.012976161986246751,no,0.011833228322233352
1662,sql12,WITHOUT_CLASSIFICATION,// Only a single selection can be made at a time.,no,undetermined,0,0,0,no,0.010841389444005707,no,0.00940483233373526,no,0.00841201199281177,no,0.007702799788959976
1663,sql12,WITHOUT_CLASSIFICATION,// i18n[ContentsTab.title=Content],no,undetermined,0,0,0,no,0.002930103185349489,no,0.0022690534123403112,no,0.0019431570461664201,no,0.0017761830471392417
1664,sql12,WITHOUT_CLASSIFICATION,"/* (non-Javadoc)
     * @see net.sourceforge.squirrel_sql.fw.sql.IDatabaseObjectInfo#getCatalogName()
     */",no,undetermined,0,0,0,no,0.005989399347648174,no,0.0028403417002409717,no,0.0025514821665695345,no,0.0023268275954994207
1665,sql12,WITHOUT_CLASSIFICATION,// We only show row counts for tables and views.  Other objects won't  // be affected by changing row counts.,no,undetermined,0,0,0,no,0.008211930035547757,no,0.008713635090143456,no,0.009560709784236248,no,0.008969136407610365
1666,sql12,WITHOUT_CLASSIFICATION,// create update/cancel controls using default layout,no,undetermined,0,0,0,no,0.005629504571293904,no,0.004243197005593606,no,0.003938257173456826,no,0.003679997033032992
1667,sql12,WITHOUT_CLASSIFICATION,// checkbox for Java default/non-default format,no,undetermined,0,0,0,no,0.002243530251578129,no,0.0021444004955890675,no,0.0018327059497472047,no,0.0016812264971046511
1668,sql12,WITHOUT_CLASSIFICATION,// select the one just added.,no,undetermined,0,0,0,no,0.00671867573164179,no,0.006824642914989012,no,0.00636211760831792,no,0.005566007787271706
1669,sql12,WITHOUT_CLASSIFICATION,//To change body of implemented methods use File | Settings | File Templates.,no,undetermined,0,0,0,no,0.011528644394948277,no,0.014027539495969564,no,0.01279530142487926,no,0.01181619357215001
1670,sql12,WITHOUT_CLASSIFICATION,// visible (gui) // ------------------------------------------------------------------------,no,undetermined,0,0,0,no,0.005273016515557819,no,0.004699589737153755,no,0.004095637771689376,no,0.0037886107984247443
1671,sql12,WITHOUT_CLASSIFICATION,//To change body of implemented methods use File | Settings | File Templates.,no,undetermined,0,0,0,no,0.011528644394948277,no,0.014027539495969564,no,0.01279530142487926,no,0.01181619357215001
1672,sql12,WITHOUT_CLASSIFICATION,"/* (non-Javadoc)
     * @see net.sourceforge.squirrel_sql.fw.sql.IDatabaseObjectInfo#getSchemaName()
     */",no,undetermined,0,0,0,no,0.005989399347648174,no,0.0028403417002409717,no,0.0025514821665695345,no,0.0023268275954994207
1673,sql12,WITHOUT_CLASSIFICATION,//To change body of implemented methods use File | Settings | File Templates.,no,undetermined,0,0,0,no,0.011528644394948277,no,0.014027539495969564,no,0.01279530142487926,no,0.01181619357215001
1674,sql12,WITHOUT_CLASSIFICATION,"//((IMainFrame) comp).addInternalFrame(taif, false); //taif.setLayer(JLayeredPane.POPUP_LAYER);",no,undetermined,0,0,0,no,0.0031747776758149562,no,0.003134258143864919,no,0.0025883819392984726,no,0.0023637924303540636
1675,sql12,WITHOUT_CLASSIFICATION,// i18n[sqlbookmark.noAdd=No text to be added.],no,undetermined,0,0,0,no,0.005472352176684933,no,0.0037999982901118653,no,0.0035100438514650083,no,0.003032959835677677
1676,sql12,WITHOUT_CLASSIFICATION,//To change body of implemented methods use File | Settings | File Templates.,no,undetermined,0,0,0,no,0.011528644394948277,no,0.014027539495969564,no,0.01279530142487926,no,0.01181619357215001
1677,sql12,WITHOUT_CLASSIFICATION,// Questions,no,undetermined,0,0,0,no,0.0061784771051317435,no,0.006161804930025858,no,0.0055241190249073115,no,0.00513764132610083
1678,sql12,WITHOUT_CLASSIFICATION,//To change body of implemented methods use File | Settings | File Templates.,no,undetermined,0,0,0,no,0.011528644394948277,no,0.014027539495969564,no,0.01279530142487926,no,0.01181619357215001
1679,sql12,WITHOUT_CLASSIFICATION,// Empty.,no,undetermined,0,0,0,no,0.0061784771051317435,no,0.006161804930025858,no,0.0055241190249073115,no,0.00513764132610083
1680,sql12,WITHOUT_CLASSIFICATION,//To change body of implemented methods use File | Settings | File Templates.,no,undetermined,0,0,0,no,0.011528644394948277,no,0.014027539495969564,no,0.01279530142487926,no,0.01181619357215001
1681,sql12,WITHOUT_CLASSIFICATION,"//			check for ""malformed"" XML, or text that happens to contain //			a ""<"" with no corresponding "">""",no,undetermined,0,0,0,no,0.017523509827566397,no,0.01371584732619765,no,0.012384635414769567,no,0.011522633282282988
1682,sql12,WITHOUT_CLASSIFICATION,// Add listener to listen for items added/removed from list.,no,undetermined,0,0,0,no,0.026721675875532886,no,0.015234297586676927,no,0.013862486761558558,no,0.012786714776964015
1683,sql12,WITHOUT_CLASSIFICATION,//To change body of implemented methods use File | Settings | File Templates.,no,undetermined,0,0,0,no,0.011528644394948277,no,0.014027539495969564,no,0.01279530142487926,no,0.01181619357215001
1684,sql12,WITHOUT_CLASSIFICATION,//To change body of implemented methods use File | Settings | File Templates.,no,undetermined,0,0,0,no,0.011528644394948277,no,0.014027539495969564,no,0.01279530142487926,no,0.01181619357215001
1685,sql12,WITHOUT_CLASSIFICATION,//To change body of implemented methods use File | Settings | File Templates.,no,undetermined,0,0,0,no,0.011528644394948277,no,0.014027539495969564,no,0.01279530142487926,no,0.01181619357215001
1686,sql12,WITHOUT_CLASSIFICATION,// Columns,no,undetermined,0,0,0,no,0.015389328753738598,no,0.011574142447345023,no,0.010161591672393002,no,0.007877408405861942
1687,sql12,WITHOUT_CLASSIFICATION,//To change body of implemented methods use File | Settings | File Templates.,no,undetermined,0,0,0,no,0.011528644394948277,no,0.014027539495969564,no,0.01279530142487926,no,0.01181619357215001
1688,sql12,WITHOUT_CLASSIFICATION,//To change body of implemented methods use File | Settings | File Templates.,no,undetermined,0,0,0,no,0.011528644394948277,no,0.014027539495969564,no,0.01279530142487926,no,0.01181619357215001
1689,sql12,WITHOUT_CLASSIFICATION,//To change body of implemented methods use File | Settings | File Templates.,no,undetermined,0,0,0,no,0.011528644394948277,no,0.014027539495969564,no,0.01279530142487926,no,0.01181619357215001
1690,sql12,WITHOUT_CLASSIFICATION,//To change body of implemented methods use File | Settings | File Templates.,no,undetermined,0,0,0,no,0.011528644394948277,no,0.014027539495969564,no,0.01279530142487926,no,0.01181619357215001
1691,sql12,WITHOUT_CLASSIFICATION,//To change body of implemented methods use File | Settings | File Templates.,no,undetermined,0,0,0,no,0.011528644394948277,no,0.014027539495969564,no,0.01279530142487926,no,0.01181619357215001
1692,sql12,WITHOUT_CLASSIFICATION,//To change body of implemented methods use File | Settings | File Templates.,no,undetermined,0,0,0,no,0.011528644394948277,no,0.014027539495969564,no,0.01279530142487926,no,0.01181619357215001
1693,sql12,WITHOUT_CLASSIFICATION,//To change body of implemented methods use File | Settings | File Templates.,no,undetermined,0,0,0,no,0.011528644394948277,no,0.014027539495969564,no,0.01279530142487926,no,0.01181619357215001
1694,sql12,WITHOUT_CLASSIFICATION,// Tooltips and questions,no,undetermined,0,0,0,no,0.004194826452198435,no,0.006213470730953997,no,0.005565190805220766,no,0.005119282998844259
1695,sql12,WITHOUT_CLASSIFICATION,//To change body of implemented methods use File | Settings | File Templates.,no,undetermined,0,0,0,no,0.011528644394948277,no,0.014027539495969564,no,0.01279530142487926,no,0.01181619357215001
1696,sql12,WITHOUT_CLASSIFICATION,//To change body of implemented methods use File | Settings | File Templates.,no,undetermined,0,0,0,no,0.011528644394948277,no,0.014027539495969564,no,0.01279530142487926,no,0.01181619357215001
1697,sql12,WITHOUT_CLASSIFICATION,//To change body of implemented methods use File | Settings | File Templates.,no,undetermined,0,0,0,no,0.011528644394948277,no,0.014027539495969564,no,0.01279530142487926,no,0.01181619357215001
1698,sql12,WITHOUT_CLASSIFICATION,//To change body of implemented methods use File | Settings | File Templates.,no,undetermined,0,0,0,no,0.011528644394948277,no,0.014027539495969564,no,0.01279530142487926,no,0.01181619357215001
1699,sql12,WITHOUT_CLASSIFICATION,// Empty body.,no,undetermined,0,0,0,no,0.005981968000315194,no,0.005768334316561838,no,0.005164505946738304,no,0.0047635002433593365
1700,sql12,WITHOUT_CLASSIFICATION,// i18n[Application.error.closeFileViewers=Unable to close all file viewers],no,undetermined,0,0,0,no,0.0005532042661379095,no,0.00041160334379345526,no,0.0003567885253795826,no,0.00031903353722199273
1701,sql12,WITHOUT_CLASSIFICATION,// Required on Linux.,no,undetermined,0,0,0,no,0.016812545537126175,no,0.015223566995975317,no,0.013873288052428117,no,0.012824777151439827
1702,sql12,WITHOUT_CLASSIFICATION,//To change body of implemented methods use File | Settings | File Templates.,no,undetermined,0,0,0,no,0.011528644394948277,no,0.014027539495969564,no,0.01279530142487926,no,0.01181619357215001
1703,sql12,WITHOUT_CLASSIFICATION,// Add actions to the popup menu.,no,undetermined,0,0,0,no,0.0034218915335625794,no,0.0029037184254578495,no,0.002692221161359073,no,0.0024458731888295808
1704,sql12,WITHOUT_CLASSIFICATION,//To change body of implemented methods use File | Settings | File Templates.,no,undetermined,0,0,0,no,0.011528644394948277,no,0.014027539495969564,no,0.01279530142487926,no,0.01181619357215001
1705,sql12,WITHOUT_CLASSIFICATION,// Global misc,no,undetermined,0,0,0,no,0.02805190447839867,no,0.015240647522604955,no,0.013895191292595326,no,0.01277958919010383
1706,sql12,WITHOUT_CLASSIFICATION,//To change body of implemented methods use File | Settings | File Templates.,no,undetermined,0,0,0,no,0.011528644394948277,no,0.014027539495969564,no,0.01279530142487926,no,0.01181619357215001
1707,sql12,WITHOUT_CLASSIFICATION,//To change body of implemented methods use File | Settings | File Templates.,no,undetermined,0,0,0,no,0.011528644394948277,no,0.014027539495969564,no,0.01279530142487926,no,0.01181619357215001
1708,sql12,WITHOUT_CLASSIFICATION,//To change body of implemented methods use File | Settings | File Templates.,no,undetermined,0,0,0,no,0.011528644394948277,no,0.014027539495969564,no,0.01279530142487926,no,0.01181619357215001
1709,sql12,WITHOUT_CLASSIFICATION,//To change body of implemented methods use File | Settings | File Templates.,no,undetermined,0,0,0,no,0.011528644394948277,no,0.014027539495969564,no,0.01279530142487926,no,0.01181619357215001
1710,sql12,WITHOUT_CLASSIFICATION,//To change body of implemented methods use File | Settings | File Templates.,no,undetermined,0,0,0,no,0.011528644394948277,no,0.014027539495969564,no,0.01279530142487926,no,0.01181619357215001
1711,sql12,WITHOUT_CLASSIFICATION,// controlling // ------------------------------------------------------------------------,no,undetermined,0,0,0,no,0.0061784771051317435,no,0.006161804930025858,no,0.0055241190249073115,no,0.00513764132610083
1712,sql12,WITHOUT_CLASSIFICATION,//To change body of implemented methods use File | Settings | File Templates.,no,undetermined,0,0,0,no,0.011528644394948277,no,0.014027539495969564,no,0.01279530142487926,no,0.01181619357215001
1713,sql12,WITHOUT_CLASSIFICATION,//To change body of implemented methods use File | Settings | File Templates.,no,undetermined,0,0,0,no,0.011528644394948277,no,0.014027539495969564,no,0.01279530142487926,no,0.01181619357215001
1714,sql12,WITHOUT_CLASSIFICATION,//To change body of implemented methods use File | Settings | File Templates.,no,undetermined,0,0,0,no,0.011528644394948277,no,0.014027539495969564,no,0.01279530142487926,no,0.01181619357215001
1715,sql12,WITHOUT_CLASSIFICATION,// fudge for larger inset windows,no,undetermined,0,0,0,no,0.010366901117564028,no,0.010270137221178217,no,0.009705420974426789,no,0.009009454802512182
1716,sql12,WITHOUT_CLASSIFICATION,//To change body of implemented methods use File | Settings | File Templates.,no,undetermined,0,0,0,no,0.011528644394948277,no,0.014027539495969564,no,0.01279530142487926,no,0.01181619357215001
1717,sql12,WITHOUT_CLASSIFICATION,//To change body of implemented methods use File | Settings | File Templates.,no,undetermined,0,0,0,no,0.011528644394948277,no,0.014027539495969564,no,0.01279530142487926,no,0.01181619357215001
1718,sql12,WITHOUT_CLASSIFICATION,// Questions,no,undetermined,0,0,0,no,0.0061784771051317435,no,0.006161804930025858,no,0.0055241190249073115,no,0.00513764132610083
1719,sql12,WITHOUT_CLASSIFICATION,// Go thru all loaded plugins asking for panels.,no,undetermined,0,0,0,no,0.041835942268492896,no,0.015203572952814689,no,0.013869930629175664,no,0.01279572795979945
1720,sql12,WITHOUT_CLASSIFICATION,"/*
	 * Now the functions for the Popup-related operations.
	 */",no,undetermined,0,0,0,no,0.001271936650624688,no,0.002406290107645757,no,0.002064351707295363,no,0.0018742764156693588
1721,sql12,WITHOUT_CLASSIFICATION,"// Process the listeners last to first, notifying // those that are interested in this event.",no,undetermined,0,0,0,no,0.0022442110554543137,no,0.002232426214471105,no,0.0019152770114646185,no,0.0017578025739314203
1722,sql12,WITHOUT_CLASSIFICATION,// Guaranteed to be non-null.,no,undetermined,0,0,0,no,0.009893322012588905,no,0.0072977303974681,no,0.006582901393893515,no,0.00609397294409487
1723,sql12,WITHOUT_CLASSIFICATION,// just send the text to the output file,no,undetermined,0,0,0,no,0.0054480396728112356,no,0.00496576887136352,no,0.004727323679653101,no,0.004331042661920448
1724,sql12,WITHOUT_CLASSIFICATION,// Tooltips,no,undetermined,0,0,0,no,0.004194826452198435,no,0.006213470730953997,no,0.005565190805220766,no,0.005119282998844259
1725,sql12,WITHOUT_CLASSIFICATION,//To change body of implemented methods use File | Settings | File Templates.,no,undetermined,0,0,0,no,0.011528644394948277,no,0.014027539495969564,no,0.01279530142487926,no,0.01181619357215001
1726,sql12,WITHOUT_CLASSIFICATION,//To change body of implemented methods use File | Settings | File Templates.,no,undetermined,0,0,0,no,0.011528644394948277,no,0.014027539495969564,no,0.01279530142487926,no,0.01181619357215001
1727,sql12,WITHOUT_CLASSIFICATION,//To change body of implemented methods use File | Settings | File Templates.,no,undetermined,0,0,0,no,0.011528644394948277,no,0.014027539495969564,no,0.01279530142487926,no,0.01181619357215001
1728,sql12,WITHOUT_CLASSIFICATION,// Infos,no,undetermined,0,0,0,no,0.0061784771051317435,no,0.006161804930025858,no,0.0055241190249073115,no,0.00513764132610083
1729,sql12,WITHOUT_CLASSIFICATION,//To change body of implemented methods use File | Settings | File Templates.,no,undetermined,0,0,0,no,0.011528644394948277,no,0.014027539495969564,no,0.01279530142487926,no,0.01181619357215001
1730,sql12,WITHOUT_CLASSIFICATION,// create a new bookmark manager,no,undetermined,0,0,0,no,0.004315786017591987,no,0.003855212050253551,no,0.003229929524353546,no,0.0029649950714467584
1731,sql12,WITHOUT_CLASSIFICATION,// !!!                    return SQLTokenContext.INCOMPLETE_CHAR_LITERAL;,no,undetermined,0,0,0,no,0.001526419328666585,no,0.0014746379313045467,no,0.001257329994402199,no,0.0011482402863945186
1732,sql12,WITHOUT_CLASSIFICATION,// mockSquirrelResources,no,undetermined,0,0,0,no,0.0061784771051317435,no,0.006161804930025858,no,0.0055241190249073115,no,0.00513764132610083
1733,sql12,WITHOUT_CLASSIFICATION,// Register tabs to display in the details panel for UDT nodes.,no,undetermined,0,0,0,no,0.01250863117474979,no,0.012897157190821117,no,0.011605999253869119,no,0.01069544511230801
1734,sql12,WITHOUT_CLASSIFICATION,// this gets called before initialize(),no,undetermined,0,0,0,no,0.01324851959228615,no,0.015252364245811178,no,0.013892385456429766,no,0.012795060308309968
1735,sql12,WITHOUT_CLASSIFICATION,// QueryTokenizer tests,no,undetermined,0,0,0,no,0.015355015976829523,no,0.014927336039902202,no,0.013706934895187315,no,0.012667615537440835
1736,sql12,WITHOUT_CLASSIFICATION,// Check to ensure that the tokenizer received is not the default one that // should have been overridden.,no,undetermined,0,0,0,no,0.0034372692504104833,no,0.0035332636236565414,no,0.00318151779524373,no,0.0029237835744065836
1737,sql12,WITHOUT_CLASSIFICATION,// i18n[CreateDriverAction.error.loadDefaultDrivers],no,undetermined,0,0,0,no,0.004333582413559724,no,0.0022794936159498728,no,0.0019410778615107324,no,0.001751579792842684
1738,sql12,WITHOUT_CLASSIFICATION,// Test to see that table(100) matches table(0).  It should since only // the row count is different.,no,undetermined,0,0,0,no,0.0034874557476577985,no,0.004557079274323624,no,0.004287494182962048,no,0.0038286315347880336
1739,sql12,WITHOUT_CLASSIFICATION,// Test to see if we can fool matchKeyPrefix into assuming that there  // will be '(' on the end of the path since row count is enabled.  Yet // we'll send in a string that doesn't have this characteristic.,no,undetermined,0,0,0,no,0.024857852548879348,no,0.01523617270597146,no,0.013877450031796957,no,0.01279422941302945
1740,sql12,WITHOUT_CLASSIFICATION,// Size to set child windows to.,no,undetermined,0,0,0,no,0.006424107302682478,no,0.009142599236562977,no,0.0099078970714281,no,0.009142414576869923
1741,sql12,WITHOUT_CLASSIFICATION,// For the serialization test in superclass - cannot use mockHelper because the replay needs to be  // done here.,no,undetermined,0,0,0,no,0.039623224533281494,no,0.015234893851855018,no,0.013862885015667742,no,0.012810228752956445
1742,sql12,WITHOUT_CLASSIFICATION,/* expect getFile for updated files that will be removed */,no,undetermined,0,0,0,no,0.01383494459771976,no,0.015255616344701808,no,0.01389777899840032,no,0.012815551201465755
1743,sql12,WITHOUT_CLASSIFICATION,// not necessarily the case - I'm just curious if we have any components that need to be re-read,no,undetermined,0,0,0,no,0.03838684608521664,no,0.015227497485621981,no,0.013883470731288584,no,0.0128292084493737
1744,sql12,WITHOUT_CLASSIFICATION,/* Mock Objects */,no,undetermined,0,0,0,no,0.008029121731795668,no,0.009299704755040335,no,0.008500310249743239,no,0.007877942696048653
1745,sql12,WITHOUT_CLASSIFICATION,// Don't forget to set this to the number of statements in result,no,undetermined,0,0,0,no,0.008274589953233184,no,0.006802072597366909,no,0.005914456717610198,no,0.005400342974760825
1746,sql12,WITHOUT_CLASSIFICATION,// Setup one column in multiple rows,no,undetermined,0,0,0,no,0.009568996960063832,no,0.015223827282853077,no,0.013866939867683142,no,0.012782098115259054
1747,sql12,WITHOUT_CLASSIFICATION,// Try to create a file in a directory that does not exist,no,undetermined,0,0,0,no,0.002244798151029833,no,0.0016060817547550088,no,0.0013494558624408848,no,0.001215256118395291
1748,sql12,WITHOUT_CLASSIFICATION,"// Sybase 15 fully supports quotation marks for identifiers, and  // reports "" as the identifier quote string - yeah, they got it right!",no,undetermined,0,0,0,no,0.00690640827002739,no,0.005477105707866129,no,0.0046249095289692555,no,0.004262214026230432
1749,sql12,WITHOUT_CLASSIFICATION,// Helper Methods,no,undetermined,0,0,0,no,0.003107105012130766,no,0.0037631857867425032,no,0.003341104824721451,no,0.003071160574438731
1750,sql12,WITHOUT_CLASSIFICATION,// Regression test for HARMONY-21,no,undetermined,0,0,0,no,0.00842096954728885,no,0.007961459539845632,no,0.007246404300914358,no,0.006717542024860951
1751,sql12,WITHOUT_CLASSIFICATION,// canRead only returns if the file exists so cannot be fully tested.,no,undetermined,0,0,0,no,0.05362789325761144,no,0.015224486687051656,no,0.013883710435873284,no,0.012817386231095582
1752,sql12,WITHOUT_CLASSIFICATION,// Test for creating a file that already exists.,no,undetermined,0,0,0,no,0.004372049378245792,no,0.003432191208057897,no,0.0030240475181059017,no,0.002763856830648487
1753,sql12,WITHOUT_CLASSIFICATION,// Test to see if correct suffix was used to create the tempfile.,no,undetermined,0,0,0,no,0.021535422175418,no,0.015254276549755514,no,0.013859064847058587,no,0.01281124818951288
1754,sql12,WITHOUT_CLASSIFICATION,// Test to make sure that the tempfile was saved in the correct // location and with the correct prefix/suffix.,no,undetermined,0,0,0,no,0.025054499992307445,no,0.015233875002750264,no,0.013887934501869752,no,0.012790963192664057
1755,sql12,WITHOUT_CLASSIFICATION,// parse hy.test.vmargs if was given,no,undetermined,0,0,0,no,0.012463700391371391,no,0.010586419994297913,no,0.009756230948309843,no,0.009078770044785276
1756,sql12,WITHOUT_CLASSIFICATION,"/*
                 * If the ""short file name"" doesn't exist, then assume that the
                 * 8.3 file name compatibility is disabled.
                 */",no,undetermined,0,0,0,no,0.01054599717315513,no,0.008588392518978534,no,0.007701763571700171,no,0.007080722060040867
